,imdb_id,tmdb_rating,tmdb_votes,popularity
6132,tt3321300,5.9,353,8.33
6133,tt3322364,7.1,1653,11.667
6134,tt3322892,4.9,261,9.74
6135,tt3322940,5.6,4022,18.01
6136,tt3324494,5.9,168,5.315
6137,tt3326366,6.7,44,5.472
6138,tt3332064,5.9,1930,13.885
6139,tt3334212,7.8,4,1.818
6140,tt3335606,6.1,394,5.682
6141,tt3343784,5.4,39,4.243
6142,tt3346824,5.6,17,1.607
6143,tt3348730,6.1,2181,17.256
6144,tt3352390,5.5,877,10.66
6145,tt3361792,6.8,532,16.75
6146,tt3362914,6.7,8,1.4
6147,tt3367294,5.3,24,1.75
6148,tt3369806,6.8,445,8.434
6149,tt3371366,6.0,3686,21.163
6150,tt3381008,5.8,1413,13.213
6151,tt3384180,6.1,7,2.598
6152,tt3385516,6.5,9164,33.93
6153,tt3385524,7.0,537,10.718
6154,tt3387266,6.8,321,8.201
6155,tt3387520,6.3,999,20.771
6156,tt3390572,7.1,125,6.143
6157,tt3392330,6.9,25,2.724
6158,tt3393786,5.7,3067,22.019
6159,tt3397884,7.3,5034,20.784
6160,tt3398048,5.5,22,3.896
6161,tt3398066,5.6,24,3.434
6162,tt3398268,7.9,785,11.318
6163,tt3399024,6.4,658,6.885
6164,tt3399916,6.2,60,4.181
6165,tt3401392,7.0,3,1.299
6166,tt3401882,6.0,782,9.049
6167,tt3402110,7.2,47,3.431
6168,tt3402236,6.7,6312,42.913
6169,tt3404140,7.4,72,4.787
6170,tt3405236,6.5,109,7.322
6171,tt3409392,7.0,289,8.931
6172,tt3409848,6.8,65,4.282
6173,tt3410408,6.2,41,2.537
6174,tt3410666,5.0,1,0.628
6175,tt3410834,6.0,4604,17.684
6176,tt3411444,7.1,1672,14.968
6177,tt3416532,7.2,2154,11.945
6178,tt3416742,7.6,1953,14.231
6179,tt3416744,7.1,349,7.88
6180,tt3416828,5.9,2748,19.762
6181,tt3419894,7.0,49,3.779
6182,tt3421318,1.0,1,0.683
6183,tt3422078,7.1,160,7.045
6184,tt3422462,6.0,5,1.4
6185,tt3424690,5.1,74,7.297
6186,tt3433358,6.2,156,5.416
6187,tt3442990,5.7,135,6.623
6188,tt3447364,6.9,45,2.938
6189,tt3450116,4.0,23,3.341
6190,tt3450650,5.0,1005,15.328
6191,tt3450958,7.1,5808,20.323
6192,tt3451230,7.1,728,14.356
6193,tt3451720,6.8,37,3.353
6194,tt3453052,5.1,8,2.703
6195,tt3455850,7.3,3,0.964
6196,tt3457376,5.9,11,1.555
6197,tt3458118,7.2,9,1.847
6198,tt3460252,7.7,9333,26.642
6199,tt3462002,6.7,34,5.367
6200,tt3462710,5.5,356,8.615
6201,tt3464902,7.0,3507,20.627
6202,tt3465916,7.3,58,5.131
6203,tt3469046,6.3,4596,17.342
6204,tt3469244,5.4,28,3.06
6205,tt3470600,7.0,4856,24.589
6206,tt3477172,0.0,0,0.6
6207,tt3478962,7.1,420,7.889
6208,tt3480886,6.5,76,5.309
6209,tt3481000,5.3,23,4.998
6210,tt3483612,6.6,24,3.122
6211,tt3483712,6.8,16,2.115
6212,tt3485166,6.7,70,3.494
6213,tt3485800,5.6,5,2.509
6214,tt3486542,6.9,30,2.265
6215,tt3486626,5.7,241,10.967
6216,tt3488184,5.2,24,3.659
6217,tt3488668,6.5,7,1.938
6218,tt3495026,6.2,128,5.145
6219,tt3498820,7.4,15606,41.675
6220,tt3498950,6.2,5,3.301
6221,tt3499096,7.2,1017,12.294
6222,tt3501416,7.3,109,6.124
6223,tt3501632,7.5,13270,46.285
6224,tt3504226,6.9,7,0.991
6225,tt3504542,7.0,24,2.068
6226,tt3504604,7.6,21,5.564
6227,tt3505950,6.6,4,1.253
6228,tt3508830,6.6,12,1.036
6229,tt3508840,6.4,271,8.069
6230,tt3509804,4.6,17,1.168
6231,tt3511542,5.6,30,2.573
6232,tt3513498,6.6,992,17.585
6233,tt3513548,7.5,550,41.279
6234,tt3514532,0.0,0,0.706
6235,tt3517870,6.1,13,6.396
6236,tt3518012,7.3,93,8.167
6237,tt3521126,7.2,2276,13.673
6238,tt3521164,7.6,7771,5.574
6239,tt3522806,5.7,2067,15.997
6240,tt3526706,5.9,46,2.974
6241,tt3531604,4.0,1,0.6
6242,tt3531824,7.1,5110,21.63
6243,tt3532216,6.8,2586,14.511
6244,tt3532608,6.9,71,4.541
6245,tt3534282,4.6,70,4.604
6246,tt3539966,4.0,4,0.6
6247,tt3541262,7.1,131,8.603
6248,tt3544082,6.6,472,11.674
6249,tt3544112,8.0,1380,13.393
6250,tt3544326,7.1,14,6.286
6251,tt3549508,7.3,39,4.824
6252,tt3553442,6.2,644,11.012
6253,tt3553976,8.0,4061,22.037
6254,tt3554418,6.8,69,4.233
6255,tt3561348,6.4,81,4.733
6256,tt3564472,6.8,1045,8.911
6257,tt3566788,6.9,17,2.543
6258,tt3567200,6.9,10,3.683
6259,tt3567288,6.2,2988,13.73
6260,tt3569230,6.9,1983,11.12
6261,tt3569326,5.9,19,3.199
6262,tt3569356,3.6,72,5.368
6263,tt3576084,6.8,35,2.702
6264,tt3578504,6.9,48,4.977
6265,tt3585004,5.0,23,3.455
6266,tt3592176,5.0,25,1.489
6267,tt3595298,5.9,69,4.318
6268,tt3601350,6.8,5,2.375
6269,tt3602422,5.3,13,2.521
6270,tt3603808,4.8,121,7.208
6271,tt3605418,5.0,1729,19.488
6272,tt3606752,6.7,3035,19.605
6273,tt3606756,7.5,7843,33.672
6274,tt3606888,7.5,590,6.994
6275,tt3608848,6.3,11,4.045
6276,tt3608930,5.9,270,10.997
6277,tt3612616,8.3,1647,13.458
6278,tt3614530,5.4,280,9.063
6279,tt3615204,7.6,27,4.326
6280,tt3616916,6.6,682,10.697
6281,tt3622592,6.0,3886,12.268
6282,tt3623726,5.8,519,9.968
6283,tt3625220,0.0,2,1.528
6284,tt3626442,7.9,13,1.865
6285,tt3626804,7.3,33,3.653
6286,tt3628584,6.0,268,9.911
6287,tt3640424,6.7,3140,18.483
6288,tt3640682,6.1,69,5.291
6289,tt3646344,5.4,28,1.604
6290,tt3651326,5.8,23,1.893
6291,tt3652526,6.7,159,5.911
6292,tt3652862,6.0,58,5.265
6293,tt3654964,7.4,15,2.928
6294,tt3655522,6.4,204,4.808
6295,tt3659388,7.7,13568,36.552
6296,tt3660770,6.8,67,6.973
6297,tt3666024,7.6,664,12.117
6298,tt3667798,4.0,10,1.805
6299,tt3672742,6.7,421,5.98
6300,tt3672840,6.0,283,8.868
6301,tt3674140,8.3,321,5.808
6302,tt3675486,8.6,10,3.24
6303,tt3675748,6.0,83,4.968
6304,tt3678782,7.1,66,4.033
6305,tt3678938,6.5,58,3.639
6306,tt3679000,5.5,41,4.954
6307,tt3679060,5.7,47,3.388
6308,tt3680410,7.3,34,2.607
6309,tt3682448,7.2,4769,11.757
6310,tt3685624,6.8,28,1.79
6311,tt3689910,7.1,62,3.465
6312,tt3691740,6.2,2159,15.682
6313,tt3696192,5.7,37,2.959
6314,tt3696764,8.0,1,1.226
6315,tt3697566,7.0,101,7.309
6316,tt3697626,7.1,175,6.262
6317,tt3698118,7.0,33,4.469
6318,tt3700456,5.8,23,3.806
6319,tt3702652,5.3,519,9.536
6320,tt3703148,5.7,46,4.51
6321,tt3704050,7.5,369,14.523
6322,tt3704416,5.1,78,6.239
6323,tt3704538,4.5,297,8.03
6324,tt3707104,6.6,853,11.506
6325,tt3707106,5.5,359,7.685
6326,tt3707114,7.4,99,7.44
6327,tt3709678,6.1,14,2.174
6328,tt3711708,6.0,2,2.425
6329,tt3714720,6.4,164,8.979
6330,tt3715122,6.2,52,3.724
6331,tt3715320,6.5,1496,9.893
6332,tt3716142,7.5,2,0.713
6333,tt3716530,6.7,1141,7.981
6334,tt3717016,6.3,175,6.083
6335,tt3717252,5.5,2512,16.938
6336,tt3717316,6.4,13,3.591
6337,tt3717490,6.2,2997,14.147
6338,tt3719896,7.2,81,6.855
6339,tt3720794,7.7,20,4.139
6340,tt3721936,6.7,470,11.264
6341,tt3721964,5.9,415,13.124
6342,tt3722070,6.4,447,7.761
6343,tt3722118,5.0,2,2.303
6344,tt3722234,5.7,16,3.546
6345,tt3722614,5.0,165,9.656
6346,tt3726012,3.5,12,2.302
6347,tt3726626,0.0,0,0.853
6348,tt3726704,6.6,290,7.064
6349,tt3729920,6.3,196,8.729
6350,tt3731562,6.4,6813,24.76
6351,tt3735246,7.5,156,7.125
6352,tt3735398,6.1,7,2.536
6353,tt3735554,6.3,7,1.75
6354,tt3737840,0.0,0,1.383
6355,tt3740066,6.8,6,1.446
6356,tt3740778,7.1,104,5.57
6357,tt3741632,7.2,284,7.023
6358,tt3741700,6.2,2175,38.056
6359,tt3741834,8.1,4432,17.188
6360,tt3741860,6.7,11,3.067
6361,tt3742284,7.0,41,2.254
6362,tt3742378,8.1,422,9.753
6363,tt3746824,5.8,44,3.493
6364,tt3747268,5.0,1,0.6
6365,tt3748512,7.4,114,7.989
6366,tt3748528,7.5,10477,29.728
6367,tt3754940,6.9,210,5.623
6368,tt3756788,7.6,206,6.689
6369,tt3760922,5.8,646,9.526
6370,tt3766354,6.5,2578,22.706
6371,tt3767372,7.0,92,7.234
6372,tt3774114,7.1,2826,15.789
6373,tt3774466,6.2,317,6.898
6374,tt3778644,6.6,4953,37.351
6375,tt3779300,5.0,68,7.769
6376,tt3781476,5.8,142,6.679
6377,tt3781762,4.3,4,2.781
6378,tt3783958,7.9,11411,24.576
6379,tt3787590,6.3,1381,11.6
6380,tt3789946,4.4,4,1.046
6381,tt3790720,6.9,14,3.717
6382,tt3791302,7.3,321,9.189
6383,tt3792960,6.6,899,8.057
6384,tt3794204,7.2,13,2.762
6385,tt3797868,7.0,1188,10.643
6386,tt3799694,7.1,4923,16.828
6387,tt3801934,5.9,18,2.21
6388,tt3808342,7.2,605,8.412
6389,tt3812366,7.2,45,4.702
6390,tt3813310,5.8,506,7.614
6391,tt3819668,6.7,771,13.398
6392,tt3824412,5.1,103,6.701
6393,tt3824458,7.0,361,7.326
6394,tt3825638,7.2,386,9.588
6395,tt3827684,4.9,19,3.562
6396,tt3829266,5.3,2519,22.702
6397,tt3829920,7.1,741,25.673
6398,tt3830162,6.7,113,5.226
6399,tt3831344,5.5,13,4.157
6400,tt3832914,7.7,203,10.11
6401,tt3835080,5.3,455,9.434
6402,tt3836958,6.4,30,3.079
6403,tt3837248,7.7,15,2.579
6404,tt3838992,4.6,244,8.844
6405,tt3841424,7.8,796,7.875
6406,tt3844362,6.0,214,5.836
6407,tt3846402,6.0,1,2.943
6408,tt3848938,5.2,15,2.222
6409,tt3850214,7.2,1025,6.916
6410,tt3850544,6.4,42,2.979
6411,tt3850590,6.0,1204,9.317
6412,tt3855546,7.7,11,3.459
6413,tt3856408,6.3,4,5.694
6414,tt3859076,6.6,303,10.698
6415,tt3859272,6.0,163,7.153
6416,tt3859980,6.4,47,3.563
6417,tt3861390,6.6,2462,23.121
6418,tt3862750,5.7,225,6.967
6419,tt3863552,7.9,259,7.468
6420,tt3864056,6.5,176,14.752
6421,tt3868452,0.5,1,0.674
6422,tt3874544,6.4,4722,7.961
6423,tt3877296,4.9,28,3.861
6424,tt3877674,6.7,96,6.537
6425,tt3882000,6.1,81,4.654
6426,tt3882074,7.3,56,10.456
6427,tt3884528,6.6,23,2.684
6428,tt3890160,7.4,9494,27.265
6429,tt3890264,6.4,17,2.852
6430,tt3892172,6.8,549,11.716
6431,tt3894190,6.7,103,7.063
6432,tt3896100,6.0,137,7.893
6433,tt3896198,7.6,14258,38.002
6434,tt3900206,6.8,35,2.18
6435,tt3901826,7.9,378,11.338
6436,tt3903852,4.7,22,7.01
6437,tt3906444,6.0,11,2.126
6438,tt3908142,6.1,178,6.707
6439,tt3909336,6.6,42,2.645
6440,tt3912040,5.9,7,4.193
6441,tt3913194,8.0,2,4.014
6442,tt3913244,6.5,17,3.724
6443,tt3917210,7.7,88,6.463
6444,tt3922818,7.1,1639,12.011
6445,tt3923388,5.2,93,7.062
6446,tt3946960,7.3,6,2.226
6447,tt3949660,5.9,2069,14.715
6448,tt3950078,6.5,68,4.897
6449,tt3954660,6.9,35,1.91
6450,tt3956336,5.7,7,4.237
6451,tt3958780,5.8,65,5.778
6452,tt3960412,6.6,774,11.416
6453,tt3962210,4.2,11,2.98
6454,tt3962828,6.1,26,3.49
6455,tt3962848,6.6,43,6.184
6456,tt3962984,4.7,7,2.411
6457,tt3966404,7.9,914,9.086
6458,tt3969208,5.5,2,1.265
6459,tt3976144,5.3,285,9.902
6460,tt3993894,6.1,92,7.613
6461,tt4000956,5.3,26,4.303
6462,tt4002772,6.5,48,4.816
6463,tt4003440,7.2,1168,11.812
6464,tt4003774,5.9,8,1.102
6465,tt4007558,4.5,32,2.359
6466,tt4008348,5.0,3,0.6
6467,tt4008652,7.0,40,3.626
6468,tt4009460,1.5,44,3.741
6469,tt4016934,8.3,1582,22.75
6470,tt4019560,4.7,287,14.205
6471,tt4030600,5.1,810,12.645
6472,tt4031126,6.5,4,2.198
6473,tt4032450,5.0,36,2.21
6474,tt4034228,7.5,3657,11.772
6475,tt4034354,6.9,2045,12.337
6476,tt4034452,6.4,94,6.814
6477,tt4035268,7.3,44,4.252
6478,tt4036488,6.5,26,4.587
6479,tt4039842,7.5,3,0.703
6480,tt4044364,7.8,781,10.083
6481,tt4046784,6.6,6988,23.483
6482,tt4047350,6.5,13,4.066
6483,tt4048050,6.7,95,5.721
6484,tt4048272,7.1,561,7.551
6485,tt4052050,5.6,129,6.958
6486,tt4052882,6.3,3464,14.063
6487,tt4054952,7.4,58,6.738
6488,tt4056738,7.0,79,8.021
6489,tt4059702,4.3,23,3.696
6490,tt4061196,6.6,18,2.946
6491,tt4073790,6.8,1519,15.228
6492,tt4074364,5.9,72,4.179
6493,tt4074958,7.3,11,1.692
6494,tt4078160,4.1,25,3.928
6495,tt4079142,7.6,6,1.669
6496,tt4079902,7.6,5,3.141
6497,tt4080728,7.5,509,8.024
6498,tt4080768,6.7,183,12.005
6499,tt4082524,4.8,16,3.36
6500,tt4085084,5.6,128,5.635
6501,tt4085944,5.3,229,5.943
6502,tt4094598,0.0,0,0.6
6503,tt4094724,6.3,3301,36.743
6504,tt4103724,7.4,539,18.118
6505,tt4104022,6.8,98,5.821
6506,tt4104354,4.8,4,2.398
6507,tt4109204,5.0,1,2.204
6508,tt4110568,6.9,74,4.498
6509,tt4116284,7.2,3249,16.072
6510,tt4120176,6.6,158,10.921
6511,tt4120210,6.0,53,4.813
6512,tt4123430,6.8,6273,37.533
6513,tt4126304,7.3,244,8.532
6514,tt4126312,7.4,45,5.578
6515,tt4126476,6.1,2582,26.253
6516,tt4129428,5.8,51,3.829
6517,tt4129870,5.6,253,6.829
6518,tt4131188,7.4,9,0.84
6519,tt4131800,6.8,173,13.065
6520,tt4135844,6.8,40,2.99
6521,tt4136084,6.7,978,9.391
6522,tt4137324,7.0,22,3.827
6523,tt4137902,4.5,29,4.464
6524,tt4139124,6.0,701,9.74
6525,tt4143508,8.2,5,3.079
6526,tt4144190,5.6,115,6.672
6527,tt4145178,7.5,85,7.157
6528,tt4145304,5.8,52,5.481
6529,tt4150494,7.2,16,1.535
6530,tt4151320,7.0,4,3.636
6531,tt4154664,7.0,8552,50.109
6532,tt4154756,8.3,17128,84.427
6533,tt4154796,8.3,11783,52.518
6534,tt4154916,5.9,630,18.429
6535,tt4158876,6.6,97,6.191
6536,tt4159182,5.0,79,4.629
6537,tt4159698,0.0,0,0.862
6538,tt4160708,6.9,4238,16.348
6539,tt4163020,5.5,240,6.907
6540,tt4169146,7.2,17,4.647
6541,tt4169250,6.8,72,4.771
6542,tt4171876,9.0,4,0.991
6543,tt4178092,6.7,2017,14.382
6544,tt4180286,5.5,6,2.852
6545,tt4183692,7.0,88,5.349
6546,tt4185572,7.6,98,7.678
6547,tt4188202,7.2,25,4.333
6548,tt4190530,7.0,584,10.073
6549,tt4191054,6.4,190,12.244
6550,tt4191580,4.5,173,9.342
6551,tt4193394,6.4,170,6.868
6552,tt4193400,7.0,89,5.855
6553,tt4195920,4.0,1,0.878
6554,tt4196450,6.6,358,7.609
6555,tt4196776,6.2,3929,23.1
6556,tt4196832,6.8,8,2.537
6557,tt4196848,7.2,276,8.58
6558,tt4199898,5.3,76,17.772
6559,tt4209788,7.1,2052,18.238
6560,tt4217392,5.5,181,8.751
6561,tt4218572,6.5,1311,13.262
6562,tt4228294,6.7,69,4.228
6563,tt4229236,7.6,446,7.939
6564,tt4230700,5.1,98,7.777
6565,tt4242158,6.2,29,2.521
6566,tt4242844,5.5,4,1.024
6567,tt4244162,4.9,82,6.243
6568,tt4244998,6.0,1409,14.107
6569,tt4246856,5.5,21,2.937
6570,tt4253360,6.5,12,2.497
6571,tt4254584,6.7,60,4.764
6572,tt4257926,7.2,590,11.961
6573,tt4258698,5.7,145,6.072
6574,tt4262980,6.7,419,10.898
6575,tt4266076,5.8,250,9.577
6576,tt4266910,10.0,2,0.912
6577,tt4270516,6.4,230,6.912
6578,tt4272866,8.0,761,10.309
6579,tt4273292,6.5,348,6.231
6580,tt4273326,0.0,0,0.6
6581,tt4273562,6.7,91,6.137
6582,tt4273630,10.0,1,0.982
6583,tt4273886,7.8,130,6.192
6584,tt4276752,5.9,100,7.72
6585,tt4276820,7.1,2619,13.248
6586,tt4284020,5.6,5,1.28
6587,tt4285496,7.8,251,6.257
6588,tt4288636,6.3,66,4.886
6589,tt4294052,5.0,112,6.702
6590,tt4296800,6.1,6,1.163
6591,tt4298958,7.4,227,7.814
6592,tt4302938,7.7,2344,15.669
6593,tt4315956,7.0,24,2.723
6594,tt4316236,7.3,35,4.755
6595,tt4323370,6.3,21,5.658
6596,tt4323568,9.7,3,3.347
6597,tt4326444,7.1,534,9.353
6598,tt4329810,7.3,12,5.751
6599,tt4331970,7.0,216,8.212
6600,tt4337072,6.4,89,10.078
6601,tt4337690,5.6,76,6.407
6602,tt4341582,7.2,262,9.479
6603,tt4344782,7.4,5,2.249
6604,tt4344878,6.9,25,2.627
6605,tt4353250,7.4,83,6.816
6606,tt4353996,7.0,68,3.602
6607,tt4357170,6.7,64,3.145
6608,tt4361050,6.0,1603,11.65
6609,tt4364194,7.4,288,21.376
6610,tt4365518,6.1,53,4.274
6611,tt4365566,5.1,77,8.055
6612,tt4370784,7.2,199,6.005
6613,tt4372240,7.7,63,8.992
6614,tt4372736,7.3,3,0.985
6615,tt4374460,7.8,50,3.642
6616,tt4375438,7.0,133,6.404
6617,tt4377864,6.9,38,3.395
6618,tt4378628,6.3,11,2.643
6619,tt4381236,5.9,94,5.638
6620,tt4382618,7.3,6,1.961
6621,tt4383288,6.7,67,3.189
6622,tt4383594,5.6,637,8.229
6623,tt4385026,0.0,0,1.215
6624,tt4385888,7.4,619,10.105
6625,tt4392726,5.8,10,0.982
6626,tt4392770,5.5,64,5.189
6627,tt4393036,0.0,0,1.562
6628,tt4397346,7.3,11,1.545
6629,tt4399594,5.9,35,1.901
6630,tt4400994,6.3,87,6.473
6631,tt4410000,6.1,67,6.431
6632,tt4411504,6.6,240,7.117
6633,tt4411596,5.6,389,7.688
6634,tt4412218,3.4,5,0.838
6635,tt4414694,4.5,2,2.267
6636,tt4415016,7.3,66,4.004
6637,tt4419364,4.8,274,9.908
6638,tt4422656,8.7,3,1.539
6639,tt4424722,4.7,26,3.175
6640,tt4425064,6.5,179,6.461
6641,tt4425148,0.0,0,0.6
6642,tt4425200,7.1,7213,36.503
6643,tt4425258,7.2,10,3.123
6644,tt4426464,6.1,40,15.319
6645,tt4426656,6.2,27,1.034
6646,tt4428762,6.2,127,4.455
6647,tt4428788,6.5,182,5.964
6648,tt4428800,6.1,51,2.659
6649,tt4428814,6.5,195,7.532
6650,tt4430136,7.3,40,2.774
6651,tt4430992,6.8,5,1.582
6652,tt4437216,5.3,183,6.587
6653,tt4438848,5.8,3153,12.693
6654,tt4439102,4.7,39,4.475
6655,tt4440036,6.5,14,1.711
6656,tt4451458,7.8,99,5.809
6657,tt4457344,6.4,111,5.486
6658,tt4462082,8.3,3,3.528
6659,tt4463894,6.5,806,18.108
6660,tt4464394,4.9,57,6.132
6661,tt4465564,6.2,4929,17.014
6662,tt4467262,5.7,10,1.354
6663,tt4468634,6.1,176,8.887
6664,tt4468740,7.5,1098,13.288
6665,tt4477536,6.2,4053,37.066
6666,tt4481414,7.9,2384,12.288
6667,tt4481514,5.6,567,10.429
6668,tt4483460,3.3,2,0.672
6669,tt4488744,8.4,9,2.04
6670,tt4494094,4.0,1,0.942
6671,tt4494382,6.0,36,2.838
6672,tt4494718,6.1,96,8.294
6673,tt4500922,7.0,4538,26.859
6674,tt4501244,6.2,2786,14.263
6675,tt4504040,6.3,23,2.049
6676,tt4505170,6.5,13,3.327
6677,tt4506722,3.5,11,2.831
6678,tt4513316,6.7,87,7.665
6679,tt4513674,6.4,1760,11.32
6680,tt4514646,5.6,5,2.167
6681,tt4515762,5.8,19,3.003
6682,tt4520364,5.7,931,10.375
6683,tt4520988,7.1,3097,202.762
6684,tt4526922,0.0,0,1.159
6685,tt4530422,6.6,1464,14.939
6686,tt4535650,6.2,127,6.14
6687,tt4537896,6.3,455,10.735
6688,tt4540710,7.5,1080,10.205
6689,tt4550098,7.4,4892,16.528
6690,tt4555426,7.3,3169,24.539
6691,tt4559006,6.4,104,5.573
6692,tt4559046,5.2,50,2.764
6693,tt4560436,6.1,1213,14.01
6694,tt4566780,5.3,9,1.857
6695,tt4568106,7.6,10,0.741
6696,tt4572514,6.9,1541,17.088
6697,tt4572792,7.5,752,9.494
6698,tt4572820,7.5,94,8.417
6699,tt4572856,5.7,5,1.453
6700,tt4575576,7.4,1688,16.591
6701,tt4587656,5.6,271,12.296
6702,tt4591310,6.1,47,6.134
6703,tt4594834,5.9,113,6.278
6704,tt4595882,6.8,714,11.678
6705,tt4602066,6.3,100,10.062
6706,tt4610372,7.0,13,3.115
6707,tt4614612,7.2,54,5.137
6708,tt4618398,7.6,341,8.414
6709,tt4619940,7.3,34,3.489
6710,tt4621016,7.6,34,2.37
6711,tt4621872,7.5,569,7.109
6712,tt4622512,6.9,1192,9.163
6713,tt4623812,6.6,12,1.565
6714,tt4624424,6.6,1489,15.684
6715,tt4625840,0.0,0,0.603
6716,tt4629266,7.4,84,5.889
6717,tt4630550,6.1,164,6.147
6718,tt4630562,6.9,6962,26.024
6719,tt4631048,9.0,1,2.024
6720,tt4632316,8.4,31,3.159
6721,tt4633036,0.0,0,0.6
6722,tt4633340,6.0,2,1.183
6723,tt4633662,4.4,20,3.355
6724,tt4633694,8.4,6589,46.361
6725,tt4643580,5.7,36,2.452
6726,tt4648786,6.8,162,21.836
6727,tt4649416,5.6,265,8.636
6728,tt4649466,6.9,6329,27.416
6729,tt4651520,6.5,2961,12.559
6730,tt4653272,7.8,8,3.747
6731,tt4663548,6.2,31,4.409
6732,tt4666726,6.7,209,8.209
6733,tt4668808,6.7,15,2.092
6734,tt4669186,6.6,179,7.055
6735,tt4669204,8.0,1,0.884
6736,tt4669264,6.2,265,8.913
6737,tt4669788,7.4,453,11.772
6738,tt4669986,6.7,611,7.269
6739,tt4677924,4.6,27,6.265
6740,tt4680196,4.6,125,5.477
6741,tt4682786,7.2,3737,22.839
6742,tt4682804,5.1,27,7.206
6743,tt4685270,0.0,0,0.6
6744,tt4685554,7.6,22,5.561
6745,tt4686844,7.0,907,11.45
6746,tt4687276,4.8,37,4.095
6747,tt4687848,6.1,63,5.156
6748,tt4692234,8.1,16,1.849
6749,tt4692242,7.7,13,1.147
6750,tt4693418,5.2,9,2.501
6751,tt4695012,5.8,1349,11.015
6752,tt4695462,7.4,7,1.446
6753,tt4696222,6.2,22,1.988
6754,tt4698584,6.4,151,5.949
6755,tt4698684,7.8,1090,11.281
6756,tt4699130,5.3,3,1.214
6757,tt4701182,6.6,3398,26.578
6758,tt4701660,6.4,160,11.02
6759,tt4701702,7.1,54,3.702
6760,tt4701724,6.0,407,11.426
6761,tt4703048,5.9,372,14.329
6762,tt4712076,5.6,28,4.42
6763,tt4714782,5.9,687,7.644
6764,tt4726636,5.6,159,6.004
6765,tt4727756,5.7,6,0.998
6766,tt4729990,6.5,21,3.25
6767,tt4731008,5.6,164,9.581
6768,tt4738360,5.7,132,6.514
6769,tt4741774,7.3,14,1.39
6770,tt4744086,5.8,37,1.949
6771,tt4761916,6.1,611,11.606
6772,tt4765284,6.5,2197,13.184
6773,tt4768764,7.2,91,7.177
6774,tt4768776,7.2,58,4.628
6775,tt4769824,8.1,237,9.224
6776,tt4771932,6.8,38,3.297
6777,tt4777008,7.2,2143,53.354
6778,tt4777584,6.0,18,2.975
6779,tt4779682,5.9,3629,26.19
6780,tt4786638,2.5,2,1.333
6781,tt4792524,4.6,9,3.305
6782,tt4795124,6.4,232,10.327
6783,tt4795546,6.7,112,6.066
6784,tt4796122,4.1,289,7.76
6785,tt4797082,8.0,1,0.6
6786,tt4799050,5.6,1296,11.901
6787,tt4799066,7.7,2007,20.292
6788,tt4801232,5.9,25,3.322
6789,tt4807408,7.4,93,8.699
6790,tt4814290,7.1,57,4.04
6791,tt4819470,7.0,2,1.317
6792,tt4819544,6.4,4,1.339
6793,tt4819560,6.2,49,4.76
6794,tt4819576,5.8,16,2.895
6795,tt4823538,5.9,8,1.783
6796,tt4824302,6.0,885,9.828
6797,tt4824308,5.8,219,8.379
6798,tt4824316,4.9,11,3.22
6799,tt4827558,5.6,368,11.989
6800,tt4827986,6.2,97,6.759
6801,tt4832640,7.1,122,7.019
6802,tt4835086,7.8,10,3.873
6803,tt4838334,5.3,3,1.747
6804,tt4843618,4.0,1,1.216
6805,tt4844148,7.4,411,11.905
6806,tt4846232,7.1,1133,12.444
6807,tt4846340,8.0,5537,22.207
6808,tt4849438,7.0,284,8.298
6809,tt4853102,6.4,1023,10.154
6810,tt4853154,5.9,17,3.832
6811,tt4861730,5.8,4,3.309
6812,tt4862478,6.6,24,1.768
6813,tt4864624,5.4,33,3.382
6814,tt4864932,5.7,40,3.431
6815,tt4871980,5.5,100,7.875
6816,tt4872078,6.0,113,7.227
6817,tt4872260,2.5,2,1.247
6818,tt4874206,6.6,92,4.751
6819,tt4875456,6.0,3,2.344
6820,tt4877122,5.3,1718,13.114
6821,tt4881806,6.5,7054,30.565
6822,tt4892682,5.9,4,0.6
6823,tt4899370,7.2,427,7.878
6824,tt4900716,7.2,72,4.024
6825,tt4902260,5.7,10,2.973
6826,tt4912910,7.3,4712,50.06
6827,tt4913966,5.5,1012,20.284
6828,tt4914580,7.4,156,7.341
6829,tt4916630,8.1,262,112.353
6830,tt4917224,4.9,114,7.708
6831,tt4919484,6.6,90,5.118
6832,tt4922692,6.3,235,6.455
6833,tt4925292,7.3,4731,21.681
6834,tt4929038,6.6,38,3.566
6835,tt4932388,6.1,112,5.406
6836,tt4934950,7.6,76,4.683
6837,tt4935084,6.0,3,0.958
6838,tt4935446,7.0,21,5.171
6839,tt4935462,7.6,29,6.417
6840,tt4936064,7.0,6,2.985
6841,tt4936398,6.0,2,0.947
6842,tt4936450,6.7,139,6.016
6843,tt4937156,6.9,15,1.137
6844,tt4938484,6.8,36,5.359
6845,tt4939066,5.9,100,8.041
6846,tt4940456,6.2,17,1.581
6847,tt4943322,6.1,154,10.659
6848,tt4944352,7.9,22,2.635
6849,tt4947738,5.2,8,1.501
6850,tt4948452,6.7,243,5.562
6851,tt4949112,6.1,15,2.26
6852,tt4950110,7.2,113,7.666
6853,tt4958448,6.6,48,3.302
6854,tt4964788,6.5,543,10.046
6855,tt4971344,6.9,979,11.269
6856,tt4972062,6.4,258,6.263
6857,tt4975498,7.2,19,3.654
6858,tt4975722,7.4,4596,16.969
6859,tt4975920,6.0,102,11.178
