,OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,STRZUSTAND,lon,lat,address,City,District,Street,HouseNumber,PostalCode
337,114977,11,0,1,1,2018,5,15,1,3,6,4,0,1,0,1,0,0,0,0,13.368821647969748,52.540810006923564,"{'City': 'Berlin', 'District': 'Wedding', 'Street': '', 'HouseNumber': '', 'PostalCode': '13353'}",Berlin,Wedding,,,13353
338,114986,11,0,1,1,2018,11,17,6,2,6,4,2,1,0,1,0,0,0,1,13.366148632508203,52.55452139494059,"{'City': 'Berlin', 'District': 'Wedding', 'Street': '', 'HouseNumber': '', 'PostalCode': '13347'}",Berlin,Wedding,,,13347
339,114992,11,0,3,3,2018,5,8,2,3,5,2,0,1,1,0,0,0,0,0,13.390410184993998,52.61848997883356,"{'City': 'Berlin', 'District': 'Blankenfelde', 'Street': 'Blankenfelder Chaussee', 'HouseNumber': '', 'PostalCode': '13159'}",Berlin,Blankenfelde,Blankenfelder Chaussee,,13159
340,114997,11,0,10,10,2018,7,20,1,2,3,6,1,1,1,0,0,0,0,0,13.552768801615297,52.50935801363705,"{'City': 'Berlin', 'District': 'Biesdorf', 'Street': 'Alt-Biesdorf', 'HouseNumber': '64A', 'PostalCode': '12683'}",Berlin,Biesdorf,Alt-Biesdorf,64A,12683
341,115005,11,0,1,1,2018,9,17,5,3,3,6,0,1,1,0,0,0,0,0,13.3640439777015,52.50117922072501,"{'City': 'Berlin', 'District': 'Tiergarten', 'Street': 'Potsdamer Straße', 'HouseNumber': '104', 'PostalCode': '10785'}",Berlin,Tiergarten,Potsdamer Straße,104,10785
342,115010,11,0,3,3,2018,8,2,1,3,1,5,2,1,1,0,0,0,0,0,13.405845926882103,52.56628477458256,"{'City': 'Berlin', 'District': 'Pankow', 'Street': 'Mühlenstraße', 'HouseNumber': '17', 'PostalCode': '13187'}",Berlin,Pankow,Mühlenstraße,17,13187
343,115011,11,0,2,2,2018,5,8,4,3,5,2,0,1,1,0,0,0,0,0,13.46758290028435,52.51450636932357,"{'City': 'Berlin', 'District': 'Friedrichshain', 'Street': '', 'HouseNumber': '', 'PostalCode': '10247'}",Berlin,Friedrichshain,,,10247
344,115014,11,0,6,6,2018,9,13,3,2,6,7,0,1,0,1,0,0,0,0,13.292652639804171,52.44545716357315,"{'City': 'Berlin', 'District': 'Lichterfelde', 'Street': 'Unter den Eichen', 'HouseNumber': '67', 'PostalCode': '12205'}",Berlin,Lichterfelde,Unter den Eichen,67,12205
345,115018,11,0,2,2,2018,5,13,4,2,3,6,0,1,1,0,0,0,0,0,13.381653881609362,52.499181432449085,"{'City': 'Berlin', 'District': 'Kreuzberg', 'Street': 'Hallesches Ufer', 'HouseNumber': '62', 'PostalCode': '10963'}",Berlin,Kreuzberg,Hallesches Ufer,62,10963
346,115019,11,0,2,2,2018,2,8,3,3,0,2,0,1,1,0,0,0,0,2,13.389497370117732,52.4965507548705,"{'City': 'Berlin', 'District': 'Kreuzberg', 'Street': 'Mehringdamm', 'HouseNumber': '13', 'PostalCode': '10961'}",Berlin,Kreuzberg,Mehringdamm,13,10961
347,115020,11,0,11,11,2018,11,12,2,2,5,3,0,1,0,0,0,0,0,0,13.484369699310324,52.5128070751643,"{'City': 'Berlin', 'District': 'Lichtenberg', 'Street': 'Ruschestraße', 'HouseNumber': '', 'PostalCode': '10367'}",Berlin,Lichtenberg,Ruschestraße,,10367
348,115027,11,0,11,11,2018,5,9,4,3,6,7,0,1,0,1,0,0,0,0,13.476366790631525,52.513616101411806,"{'City': 'Berlin', 'District': 'Friedrichshain', 'Street': 'Frankfurter Allee', 'HouseNumber': '116', 'PostalCode': '10247'}",Berlin,Friedrichshain,Frankfurter Allee,116,10247
349,115029,11,0,3,3,2018,12,17,4,3,5,3,2,1,1,0,0,0,0,1,13.425724859864296,52.529715806561605,"{'City': 'Berlin', 'District': 'Prenzlauer Berg', 'Street': 'Greifswalder Straße', 'HouseNumber': '9', 'PostalCode': '10405'}",Berlin,Prenzlauer Berg,Greifswalder Straße,9,10405
350,115030,11,0,2,2,2018,9,11,5,3,5,2,0,1,0,0,0,0,0,0,13.443035579913083,52.51683937419312,"{'City': 'Berlin', 'District': 'Friedrichshain', 'Street': '', 'HouseNumber': '', 'PostalCode': '10243'}",Berlin,Friedrichshain,,,10243
351,115031,11,0,4,4,2018,8,15,6,3,5,2,0,1,1,0,0,0,0,0,13.306222978358937,52.51166006819319,"{'City': 'Berlin', 'District': 'Charlottenburg', 'Street': 'Bismarckstraße', 'HouseNumber': '42', 'PostalCode': '10627'}",Berlin,Charlottenburg,Bismarckstraße,42,10627
352,115032,11,0,1,1,2018,6,18,6,3,3,6,0,1,1,0,0,0,0,0,13.385631588715244,52.51009853791309,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Leipziger Straße', 'HouseNumber': '13', 'PostalCode': '10117'}",Berlin,Mitte,Leipziger Straße,13,10117
353,115033,11,0,3,3,2018,7,18,5,3,3,6,0,1,1,0,0,0,0,0,13.403898681505755,52.56884582245722,"{'City': 'Berlin', 'District': 'Pankow', 'Street': 'Mühlenstraße', 'HouseNumber': '2', 'PostalCode': '13187'}",Berlin,Pankow,Mühlenstraße,2,13187
354,115035,11,0,1,1,2018,2,7,3,3,2,2,0,1,1,0,0,0,0,0,13.367356030773577,52.5516892363383,"{'City': 'Berlin', 'District': 'Wedding', 'Street': 'Nauener Platz', 'HouseNumber': '', 'PostalCode': '13347'}",Berlin,Wedding,Nauener Platz,,13347
355,115047,11,0,1,1,2018,9,13,2,1,5,2,0,1,0,0,0,1,0,0,13.420332800394238,52.52528444520494,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Mollstraße', 'HouseNumber': '', 'PostalCode': '10249'}",Berlin,Mitte,Mollstraße,,10249
356,115051,11,0,1,1,2018,6,15,3,3,5,5,0,1,0,0,0,0,1,0,13.369181613005448,52.54727255103563,"{'City': 'Berlin', 'District': 'Wedding', 'Street': 'Reinickendorfer Straße', 'HouseNumber': '98', 'PostalCode': '13347'}",Berlin,Wedding,Reinickendorfer Straße,98,13347
357,115060,11,0,10,10,2018,5,13,7,2,5,3,0,1,1,0,0,0,0,0,13.617820190071567,52.50465209491336,"{'City': 'Berlin', 'District': 'Mahlsdorf', 'Street': 'Alt-Mahlsdorf', 'HouseNumber': '43', 'PostalCode': '12623'}",Berlin,Mahlsdorf,Alt-Mahlsdorf,43,12623
358,115062,11,0,3,3,2018,2,22,2,3,0,7,2,1,0,0,0,0,0,0,13.431404303096492,52.536605639210926,"{'City': 'Berlin', 'District': 'Prenzlauer Berg', 'Street': 'Danziger Straße', 'HouseNumber': '112', 'PostalCode': '10405'}",Berlin,Prenzlauer Berg,Danziger Straße,112,10405
359,115064,11,0,2,2,2018,9,15,3,3,3,6,0,1,1,0,0,0,0,0,13.441887333830465,52.516955295708954,"{'City': 'Berlin', 'District': 'Friedrichshain', 'Street': 'Karl-Marx-Allee', 'HouseNumber': '94', 'PostalCode': '10243'}",Berlin,Friedrichshain,Karl-Marx-Allee,94,10243
360,115067,11,0,3,3,2018,6,12,4,3,0,7,0,1,0,0,0,0,0,0,13.41393336830855,52.5497652039232,"{'City': 'Berlin', 'District': 'Prenzlauer Berg', 'Street': 'Schönhauser Allee', 'HouseNumber': '79', 'PostalCode': '10439'}",Berlin,Prenzlauer Berg,Schönhauser Allee,79,10439
361,115069,11,0,3,3,2018,6,19,5,3,0,1,0,1,0,0,0,0,0,0,13.399126218904081,52.57336751646518,"{'City': 'Berlin', 'District': 'Niederschönhausen', 'Street': 'Grabbeallee', 'HouseNumber': '20', 'PostalCode': '13156'}",Berlin,Niederschönhausen,Grabbeallee,20,13156
362,115071,11,0,12,12,2018,4,11,2,3,5,3,0,1,1,0,0,0,0,0,13.312101829075738,52.625025764960284,"{'City': 'Berlin', 'District': 'Hermsdorf', 'Street': 'Berliner Straße', 'HouseNumber': '56', 'PostalCode': '13467'}",Berlin,Hermsdorf,Berliner Straße,56,13467
363,115072,11,0,1,1,2018,4,15,1,3,5,2,0,1,1,0,0,0,0,0,13.419823970401465,52.525389096957646,"{'City': 'Berlin', 'District': 'Prenzlauer Berg', 'Street': 'Otto-Braun-Straße', 'HouseNumber': '', 'PostalCode': '10405'}",Berlin,Prenzlauer Berg,Otto-Braun-Straße,,10405
364,115076,11,0,9,9,2018,6,18,4,2,4,6,0,1,0,0,0,0,0,0,13.493798512154173,52.467566832012594,"{'City': 'Berlin', 'District': 'Baumschulenweg', 'Street': 'Köpenicker Landstraße', 'HouseNumber': '267', 'PostalCode': '12437'}",Berlin,Baumschulenweg,Köpenicker Landstraße,267,12437
365,115087,11,0,7,7,2018,8,18,2,3,3,6,0,1,0,0,0,0,0,0,13.377684555746379,52.43354876456689,"{'City': 'Berlin', 'District': 'Mariendorf', 'Street': 'Großbeerenstraße', 'HouseNumber': '77', 'PostalCode': '12107'}",Berlin,Mariendorf,Großbeerenstraße,77,12107
366,115095,11,0,1,1,2018,9,9,3,3,5,2,0,1,1,0,0,0,0,0,13.370236056340978,52.539929039619494,"{'City': 'Berlin', 'District': 'Wedding', 'Street': 'Sellerstraße', 'HouseNumber': '', 'PostalCode': '13353'}",Berlin,Wedding,Sellerstraße,,13353
367,115098,11,0,3,3,2018,7,16,2,3,3,6,0,1,1,0,0,0,0,0,13.398414316523441,52.57775913118543,"{'City': 'Berlin', 'District': 'Niederschönhausen', 'Street': 'Grabbeallee', 'HouseNumber': '64', 'PostalCode': '13156'}",Berlin,Niederschönhausen,Grabbeallee,64,13156
368,115099,11,0,1,1,2018,7,16,3,3,3,6,0,1,1,0,0,0,0,0,13.393772530580568,52.517256491987844,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Bebelplatz', 'HouseNumber': '', 'PostalCode': '10117'}",Berlin,Mitte,Bebelplatz,,10117
369,115100,11,0,7,7,2018,5,15,3,3,3,6,0,1,1,0,0,0,0,0,13.384679465058477,52.460544474363445,"{'City': 'Berlin', 'District': 'Tempelhof', 'Street': 'Tempelhofer Damm', 'HouseNumber': '182', 'PostalCode': '12099'}",Berlin,Tempelhof,Tempelhofer Damm,182,12099
370,115107,11,0,2,2,2018,4,14,2,3,0,2,0,1,1,0,0,0,0,0,13.389259684027042,52.49750713662592,"{'City': 'Berlin', 'District': 'Kreuzberg', 'Street': 'Mehringdamm', 'HouseNumber': '', 'PostalCode': '10961'}",Berlin,Kreuzberg,Mehringdamm,,10961
371,115109,11,0,7,7,2018,5,18,3,3,5,5,0,1,1,0,0,0,0,0,13.357168111601899,52.48714405289545,"{'City': 'Berlin', 'District': 'Schöneberg', 'Street': 'Hauptstraße', 'HouseNumber': '17', 'PostalCode': '10827'}",Berlin,Schöneberg,Hauptstraße,17,10827
372,115110,11,0,4,4,2018,11,13,6,3,4,6,0,1,0,0,0,0,0,0,13.295586697423289,52.51077129930796,"{'City': 'Berlin', 'District': 'Charlottenburg', 'Street': 'Kaiserdamm', 'HouseNumber': '1', 'PostalCode': '14057'}",Berlin,Charlottenburg,Kaiserdamm,1,14057
373,115111,11,0,7,7,2018,12,19,2,2,0,7,2,1,1,0,0,0,0,0,13.354632653184044,52.485419848981145,"{'City': 'Berlin', 'District': 'Schöneberg', 'Street': 'Hauptstraße', 'HouseNumber': '27', 'PostalCode': '10827'}",Berlin,Schöneberg,Hauptstraße,27,10827
374,115113,11,0,1,1,2018,8,8,6,3,8,1,0,1,0,0,0,0,0,0,13.37186120146426,52.51583863457313,"{'City': 'Berlin', 'District': 'Tiergarten', 'Street': 'Straße des 17. Juni', 'HouseNumber': '', 'PostalCode': '10785'}",Berlin,Tiergarten,Straße des 17. Juni,,10785
375,115114,11,0,3,3,2018,6,10,6,3,5,3,0,1,1,0,0,0,0,0,13.402944489891013,52.56931642453762,"{'City': 'Berlin', 'District': 'Pankow', 'Street': 'Breite Straße', 'HouseNumber': '22', 'PostalCode': '13187'}",Berlin,Pankow,Breite Straße,22,13187
376,115121,11,0,7,7,2018,10,13,7,3,5,3,0,1,1,0,0,0,0,0,13.35695946229949,52.48691088369203,"{'City': 'Berlin', 'District': 'Schöneberg', 'Street': '', 'HouseNumber': '', 'PostalCode': '10827'}",Berlin,Schöneberg,,,10827
377,115125,11,0,1,1,2018,5,17,5,3,3,6,0,1,1,0,0,1,0,0,13.367020948956283,52.50446751723282,"{'City': 'Berlin', 'District': 'Tiergarten', 'Street': 'Potsdamer Straße', 'HouseNumber': '70', 'PostalCode': '10785'}",Berlin,Tiergarten,Potsdamer Straße,70,10785
378,115126,11,0,3,3,2018,10,6,5,3,5,3,2,1,0,0,1,0,0,1,13.437074078312273,52.539839699357216,"{'City': 'Berlin', 'District': 'Prenzlauer Berg', 'Street': 'Greifswalder Straße', 'HouseNumber': '', 'PostalCode': '10405'}",Berlin,Prenzlauer Berg,Greifswalder Straße,,10405
379,115128,11,0,11,11,2018,11,10,3,3,5,2,0,1,0,0,0,0,1,0,13.47667408692976,52.513441951554896,"{'City': 'Berlin', 'District': 'Friedrichshain', 'Street': 'Frankfurter Allee', 'HouseNumber': '118', 'PostalCode': '10247'}",Berlin,Friedrichshain,Frankfurter Allee,118,10247
380,115135,11,0,4,4,2018,8,10,4,3,6,4,0,1,0,1,0,0,0,0,13.314089543831782,52.51198105413719,"{'City': 'Berlin', 'District': 'Charlottenburg', 'Street': 'Bismarckstraße', 'HouseNumber': '104', 'PostalCode': '10625'}",Berlin,Charlottenburg,Bismarckstraße,104,10625
381,115137,11,0,7,7,2018,4,6,5,3,5,2,0,1,0,0,0,0,1,0,13.396272171888743,52.42349373967118,"{'City': 'Berlin', 'District': 'Mariendorf', 'Street': 'Mariendorfer Damm', 'HouseNumber': '', 'PostalCode': '12107'}",Berlin,Mariendorf,Mariendorfer Damm,,12107
382,115143,11,0,3,3,2018,3,17,4,3,2,6,2,1,1,0,0,0,0,0,13.451351073415552,52.548480919686,"{'City': 'Berlin', 'District': 'Weißensee', 'Street': 'Berliner Allee', 'HouseNumber': '39A', 'PostalCode': '13088'}",Berlin,Weißensee,Berliner Allee,39A,13088
383,115153,11,0,2,2,2018,8,15,6,3,5,2,0,1,1,0,0,0,0,0,13.452483410135534,52.518425038202174,"{'City': 'Berlin', 'District': 'Friedrichshain', 'Street': 'Bersarinplatz', 'HouseNumber': '', 'PostalCode': '10249'}",Berlin,Friedrichshain,Bersarinplatz,,10249
384,115154,11,0,3,3,2018,3,20,2,3,5,2,2,1,1,0,0,0,0,1,13.390551812867722,52.618601972015036,"{'City': 'Berlin', 'District': 'Blankenfelde', 'Street': 'Hauptstraße', 'HouseNumber': '', 'PostalCode': '13159'}",Berlin,Blankenfelde,Hauptstraße,,13159
385,115159,11,0,7,7,2018,9,12,2,2,5,3,0,1,0,0,0,1,0,0,13.3756848680153,52.429297310098136,"{'City': 'Berlin', 'District': 'Mariendorf', 'Street': 'Großbeerenstraße', 'HouseNumber': '164', 'PostalCode': '12277'}",Berlin,Mariendorf,Großbeerenstraße,164,12277
386,115161,11,0,2,2,2018,6,16,3,3,0,4,0,1,0,1,0,0,0,0,13.448600829100783,52.50503085599958,"{'City': 'Berlin', 'District': 'Friedrichshain', 'Street': 'Warschauer Straße', 'HouseNumber': '34', 'PostalCode': '10243'}",Berlin,Friedrichshain,Warschauer Straße,34,10243
387,115164,11,0,4,4,2018,2,18,6,2,6,4,2,1,0,1,0,0,0,0,13.297948724290144,52.510926206431826,"{'City': 'Berlin', 'District': 'Charlottenburg', 'Street': 'Bismarckstraße', 'HouseNumber': '', 'PostalCode': '10627'}",Berlin,Charlottenburg,Bismarckstraße,,10627
388,115167,11,0,6,6,2018,10,11,4,3,5,7,0,1,1,0,0,0,0,0,13.099439911342579,52.413805238344025,"{'City': 'Berlin', 'District': 'Wannsee', 'Street': '', 'HouseNumber': '', 'PostalCode': '14109'}",Berlin,Wannsee,,,14109
389,115168,11,0,7,7,2018,8,15,2,3,5,2,0,1,1,0,0,0,0,0,13.374585008857961,52.42716491834631,"{'City': 'Berlin', 'District': 'Marienfelde', 'Street': 'Großbeerenstraße', 'HouseNumber': '', 'PostalCode': '12277'}",Berlin,Marienfelde,Großbeerenstraße,,12277
390,115170,11,0,5,5,2018,4,11,2,3,0,7,0,1,0,0,0,0,0,0,13.206094566038637,52.511195308744426,"{'City': 'Berlin', 'District': 'Wilhelmstadt', 'Street': 'Heerstraße', 'HouseNumber': '193', 'PostalCode': '13595'}",Berlin,Wilhelmstadt,Heerstraße,193,13595
391,115176,11,0,3,3,2018,8,16,5,3,5,2,0,1,1,0,0,0,0,1,13.398984121379833,52.57341786617623,"{'City': 'Berlin', 'District': 'Niederschönhausen', 'Street': 'Homeyerstraße', 'HouseNumber': '', 'PostalCode': '13156'}",Berlin,Niederschönhausen,Homeyerstraße,,13156
392,115177,11,0,2,2,2018,6,19,5,3,0,7,0,1,0,0,0,0,0,0,13.448179007879382,52.52531706188345,"{'City': 'Berlin', 'District': 'Friedrichshain', 'Street': 'Petersburger Straße', 'HouseNumber': '', 'PostalCode': '10249'}",Berlin,Friedrichshain,Petersburger Straße,,10249
393,115179,11,0,7,7,2018,2,9,5,3,5,3,0,1,1,0,0,0,0,0,13.385496698350106,52.46937287467614,"{'City': 'Berlin', 'District': 'Tempelhof', 'Street': 'Tempelhofer Damm', 'HouseNumber': '', 'PostalCode': '12099'}",Berlin,Tempelhof,Tempelhofer Damm,,12099
394,115185,11,0,4,4,2018,2,15,5,3,5,2,0,1,1,0,0,0,0,0,13.307784023330123,52.511759748690565,"{'City': 'Berlin', 'District': 'Charlottenburg', 'Street': 'Bismarckstraße', 'HouseNumber': '37', 'PostalCode': '10627'}",Berlin,Charlottenburg,Bismarckstraße,37,10627
395,115186,11,0,6,6,2018,7,14,2,2,5,2,0,1,1,0,0,0,0,0,13.303629477839777,52.449223383634994,"{'City': 'Berlin', 'District': 'Lichterfelde', 'Street': 'Asternplatz', 'HouseNumber': '', 'PostalCode': '12203'}",Berlin,Lichterfelde,Asternplatz,,12203
396,115188,11,0,10,10,2018,7,10,7,2,5,3,0,1,1,0,0,0,0,0,13.574339613593423,52.505197235756945,"{'City': 'Berlin', 'District': 'Biesdorf', 'Street': 'Alt-Biesdorf', 'HouseNumber': '', 'PostalCode': '12683'}",Berlin,Biesdorf,Alt-Biesdorf,,12683
397,115189,11,0,4,4,2018,3,19,4,3,5,3,2,1,1,0,0,0,0,0,13.277763239870652,52.509830949494585,"{'City': 'Berlin', 'District': 'Westend', 'Street': 'Kaiserdamm', 'HouseNumber': '33', 'PostalCode': '14057'}",Berlin,Westend,Kaiserdamm,33,14057
398,115194,11,0,1,1,2018,9,16,6,3,5,7,0,1,1,0,0,0,0,0,13.401725358341713,52.511338288752135,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Leipziger Straße', 'HouseNumber': '', 'PostalCode': '10117'}",Berlin,Mitte,Leipziger Straße,,10117
399,115198,11,0,2,2,2018,4,11,2,3,0,7,0,1,0,0,0,0,0,0,13.451193415699533,52.508910772718615,"{'City': 'Berlin', 'District': 'Friedrichshain', 'Street': 'Warschauer Straße', 'HouseNumber': '55', 'PostalCode': '10243'}",Berlin,Friedrichshain,Warschauer Straße,55,10243
400,115200,11,0,4,4,2018,5,7,3,3,5,3,0,1,0,0,0,0,0,0,13.33215173085774,52.51319347976409,"{'City': 'Berlin', 'District': 'Charlottenburg', 'Street': 'Straße des 17. Juni', 'HouseNumber': '', 'PostalCode': '10623'}",Berlin,Charlottenburg,Straße des 17. Juni,,10623
401,115204,11,0,1,1,2018,9,18,4,3,5,2,0,1,1,0,0,0,0,0,13.41623389268207,52.52206803757388,"{'City': 'Berlin', 'District': 'Mitte', 'Street': '', 'HouseNumber': '', 'PostalCode': '10178'}",Berlin,Mitte,,,10178
402,115207,11,0,2,2,2018,7,7,4,3,3,6,0,1,0,0,0,0,0,0,13.427811995949575,52.51891180996585,"{'City': 'Berlin', 'District': 'Friedrichshain', 'Street': 'Karl-Marx-Allee', 'HouseNumber': '', 'PostalCode': '10243'}",Berlin,Friedrichshain,Karl-Marx-Allee,,10243
403,115213,11,0,11,11,2018,10,16,5,3,5,3,0,1,0,0,0,0,0,0,13.48272910340002,52.51283967288187,"{'City': 'Berlin', 'District': 'Lichtenberg', 'Street': 'Frankfurter Allee', 'HouseNumber': '', 'PostalCode': '10365'}",Berlin,Lichtenberg,Frankfurter Allee,,10365
404,115219,11,0,2,2,2018,5,15,4,3,3,6,0,1,1,0,0,0,0,0,13.451132868134682,52.5097525412688,"{'City': 'Berlin', 'District': 'Friedrichshain', 'Street': 'Warschauer Straße', 'HouseNumber': '29', 'PostalCode': '10243'}",Berlin,Friedrichshain,Warschauer Straße,29,10243
405,115225,11,0,3,3,2018,6,10,7,3,5,2,0,1,1,0,0,0,0,0,13.398791986722873,52.57236616010369,"{'City': 'Berlin', 'District': 'Niederschönhausen', 'Street': 'Paul-Francke-Straße', 'HouseNumber': '', 'PostalCode': '13156'}",Berlin,Niederschönhausen,Paul-Francke-Straße,,13156
406,115232,11,0,1,1,2018,12,21,6,3,6,4,2,1,0,1,0,0,0,0,13.420677566227853,52.52087056631595,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Karl-Marx-Allee', 'HouseNumber': '', 'PostalCode': '10178'}",Berlin,Mitte,Karl-Marx-Allee,,10178
407,115236,11,0,3,3,2018,7,8,6,2,5,2,0,1,1,0,0,0,0,0,13.444984718025772,52.545524487890155,"{'City': 'Berlin', 'District': 'Prenzlauer Berg', 'Street': 'Greifswalder Straße', 'HouseNumber': '', 'PostalCode': '10409'}",Berlin,Prenzlauer Berg,Greifswalder Straße,,10409
408,115237,11,0,6,6,2018,3,6,3,2,6,4,0,1,0,1,0,0,0,0,13.215668528608713,52.42754935927975,"{'City': 'Berlin', 'District': 'Nikolassee', 'Street': 'Potsdamer Chaussee', 'HouseNumber': '', 'PostalCode': '14129'}",Berlin,Nikolassee,Potsdamer Chaussee,,14129
409,115247,11,0,9,9,2018,4,11,6,3,0,7,0,1,1,0,0,0,0,0,13.468552137948976,52.484336847443146,"{'City': 'Berlin', 'District': 'Plänterwald', 'Street': 'Am Treptower Park', 'HouseNumber': '', 'PostalCode': '12435'}",Berlin,Plänterwald,Am Treptower Park,,12435
410,115248,11,0,6,6,2018,4,16,6,2,2,2,0,1,1,0,0,0,0,0,13.28289491905973,52.44182185406641,"{'City': 'Berlin', 'District': 'Zehlendorf', 'Street': '', 'HouseNumber': '', 'PostalCode': '14169'}",Berlin,Zehlendorf,,,14169
411,115252,11,0,3,3,2018,9,7,3,3,5,2,0,1,1,0,0,0,0,0,13.413757766151978,52.55076091142581,"{'City': 'Berlin', 'District': 'Prenzlauer Berg', 'Street': 'Schönhauser Allee', 'HouseNumber': '', 'PostalCode': '10439'}",Berlin,Prenzlauer Berg,Schönhauser Allee,,10439
412,115256,11,0,7,7,2018,2,14,4,3,1,5,0,1,1,0,0,0,0,0,13.358051231765788,52.48814199807725,"{'City': 'Berlin', 'District': 'Schöneberg', 'Street': 'Hauptstraße', 'HouseNumber': '12', 'PostalCode': '10827'}",Berlin,Schöneberg,Hauptstraße,12,10827
413,115260,11,0,7,7,2018,3,14,2,3,6,4,0,1,0,1,0,0,0,1,13.352272013743413,52.480040621406935,"{'City': 'Berlin', 'District': 'Schöneberg', 'Street': 'Dominicusstraße', 'HouseNumber': '54', 'PostalCode': '10827'}",Berlin,Schöneberg,Dominicusstraße,54,10827
414,115261,11,0,10,10,2018,8,19,1,2,0,1,0,1,0,0,0,0,0,0,13.53765146728562,52.526868688099924,"{'City': 'Berlin', 'District': 'Biesdorf', 'Street': 'Märkische Allee', 'HouseNumber': '', 'PostalCode': '12681'}",Berlin,Biesdorf,Märkische Allee,,12681
415,115262,11,0,4,4,2018,4,10,7,2,3,6,0,1,0,0,0,0,0,0,13.239224136325486,52.50734184422985,"{'City': 'Berlin', 'District': 'Westend', 'Street': 'Heerstraße', 'HouseNumber': '', 'PostalCode': '14055'}",Berlin,Westend,Heerstraße,,14055
416,115268,11,0,3,3,2018,9,17,3,3,5,2,0,1,1,0,0,0,0,0,13.414637113477,52.556074640994694,"{'City': 'Berlin', 'District': 'Prenzlauer Berg', 'Street': 'Berliner Straße', 'HouseNumber': '82', 'PostalCode': '13189'}",Berlin,Prenzlauer Berg,Berliner Straße,82,13189
417,115269,11,0,3,3,2018,8,10,4,3,1,5,0,1,1,0,0,0,1,0,13.412467752783213,52.54287393020164,"{'City': 'Berlin', 'District': 'Prenzlauer Berg', 'Street': 'Schönhauser Allee', 'HouseNumber': '52', 'PostalCode': '10437'}",Berlin,Prenzlauer Berg,Schönhauser Allee,52,10437
418,115270,11,0,12,12,2018,6,15,4,2,5,3,0,1,1,0,0,0,0,0,13.32430860470807,52.60742050929622,"{'City': 'Berlin', 'District': 'Waidmannslust', 'Street': 'Oraniendamm', 'HouseNumber': '65', 'PostalCode': '13469'}",Berlin,Waidmannslust,Oraniendamm,65,13469
419,115278,11,0,7,7,2018,7,10,2,3,5,2,0,1,0,0,0,0,1,0,13.348559347385269,52.48185950453994,"{'City': 'Berlin', 'District': 'Schöneberg', 'Street': 'Dominicusstraße', 'HouseNumber': '', 'PostalCode': '10827'}",Berlin,Schöneberg,Dominicusstraße,,10827
420,115280,11,0,12,12,2018,7,6,5,3,5,2,0,1,1,0,0,0,0,0,13.346554819851402,52.579448481474756,"{'City': 'Berlin', 'District': 'Reinickendorf', 'Street': 'Roedernallee', 'HouseNumber': '8', 'PostalCode': '13407'}",Berlin,Reinickendorf,Roedernallee,8,13407
421,115285,11,0,7,7,2018,11,11,5,3,1,5,0,1,0,0,0,0,1,0,13.384018319359994,52.45670866516954,"{'City': 'Berlin', 'District': 'Tempelhof', 'Street': 'Tempelhofer Damm', 'HouseNumber': '215', 'PostalCode': '12099'}",Berlin,Tempelhof,Tempelhofer Damm,215,12099
422,115292,11,0,12,12,2018,5,12,4,3,5,3,0,1,1,0,0,0,0,0,13.33206386097647,52.59974058408865,"{'City': 'Berlin', 'District': 'Wittenau', 'Street': 'Oranienburger Straße', 'HouseNumber': '104', 'PostalCode': '13437'}",Berlin,Wittenau,Oranienburger Straße,104,13437
423,115294,11,0,6,6,2018,12,20,3,3,0,1,2,1,0,0,0,0,0,1,13.166575046314676,52.420360887909446,"{'City': 'Berlin', 'District': 'Wannsee', 'Street': 'Königstraße', 'HouseNumber': '66', 'PostalCode': '14109'}",Berlin,Wannsee,Königstraße,66,14109
424,115297,11,0,12,12,2018,7,17,3,3,5,2,0,1,1,0,0,0,0,0,13.318763585651324,52.610888841008936,"{'City': 'Berlin', 'District': 'Waidmannslust', 'Street': 'Oraniendamm', 'HouseNumber': '28', 'PostalCode': '13469'}",Berlin,Waidmannslust,Oraniendamm,28,13469
